数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
1360,2.2,0.8,1.3,8,6,86.13473104,46.26391722,18.70676915,0.807223045,,,,,,,18706.76915,807.2230453
1361,2.5,0.8,1.3,8,6,86.27228994,45.32424584,18.70676915,0.799724545,,,,,,,18706.76915,799.724545
1362,2.8,0.8,1.3,8,6,84.14368987,46.76485137,18.70676915,0.794415119,,,,,,,18706.76915,794.4151193
1363,2.2,0.8,1.3,9,6,93.00595831,46.2805701,21.46857138,0.85195648,,,,,,,21468.57138,851.9564801
1364,2.5,0.8,1.3,9,6,93.57327335,45.60358059,21.46857138,0.847153122,,,,,,,21468.57138,847.1531223
1365,2.8,0.8,1.3,9,6,92.55143409,47.42870152,21.46857138,0.840173381,,,,,,,21468.57138,840.1733809
1366,2.2,0.8,1.3,10,6,101.7914668,45.92504749,24.31911344,0.908096255,,,,,,,24319.11344,908.0962547
1367,2.5,0.8,1.3,10,6,101.1258388,55.21788346,24.31911344,0.89855818,,,,,,,24319.11344,898.5581803
1368,2.8,0.8,1.3,10,6,105.1306485,49.38655492,24.31911344,0.89399267,,,,,,,24319.11344,893.9926704
1369,2.2,0.8,0.7,8,6.4,95.06322219,72.47290823,18.53446871,1.163631122,,,,,,,18534.46871,1163.631122
1370,2.5,0.8,0.7,8,6.4,94.65825022,77.19000928,18.53446871,1.158939261,,,,,,,18534.46871,1158.939261
1371,2.8,0.8,0.7,8,6.4,96.46496045,74.51711325,18.53446871,1.156435478,,,,,,,18534.46871,1156.435478
1372,2.2,0.8,0.7,9,6.4,106.6073765,72.22217672,21.27426653,1.22198411,,,,,,,21274.26653,1221.98411
1373,2.5,0.8,0.7,9,6.4,106.2821034,80.35961357,21.27426653,1.222585932,,,,,,,21274.26653,1222.585932
1374,2.8,0.8,0.7,9,6.4,113.4298269,79.86099167,21.27426653,1.221694778,,,,,,,21274.26653,1221.694778
1375,2.2,0.8,0.7,10,6.4,121.1324845,83.88039543,24.1026702,1.313001417,,,,,,,24102.6702,1313.001417
1376,2.5,0.8,0.7,10,6.4,120.4811671,96.95423457,24.1026702,1.312134357,,,,,,,24102.6702,1312.134357
1377,2.8,0.8,0.7,10,6.4,126.190195,97.91595271,24.1026702,1.308738307,,,,,,,24102.6702,1308.738307
1378,2.2,0.8,0.9,8,6.4,95.72622412,55.2440769,18.70676915,1.06106047,,,,,,,18706.76915,1061.06047
1379,2.5,0.8,0.9,8,6.4,95.97199354,63.48532957,18.70676915,1.056171053,,,,,,,18706.76915,1056.171053
1380,2.8,0.8,0.9,8,6.4,95.3336156,64.34093046,18.70676915,1.049257061,,,,,,,18706.76915,1049.257061
1381,2.2,0.8,0.9,9,6.4,107.7620357,57.49463208,21.46857138,1.122602129,,,,,,,21468.57138,1122.602129
1382,2.5,0.8,0.9,9,6.4,107.7782661,60.79122322,21.46857138,1.113581362,,,,,,,21468.57138,1113.581362
1383,2.8,0.8,0.9,9,6.4,116.3716142,70.57179462,21.46857138,1.118055855,,,,,,,21468.57138,1118.055855
1384,2.2,0.8,0.9,10,6.4,117.5848897,78.70715134,24.31911344,1.192662537,,,,,,,24319.11344,1192.662537
1385,2.5,0.8,0.9,10,6.4,116.4253136,77.80444368,24.31911344,1.185925456,,,,,,,24319.11344,1185.925456
1386,2.8,0.8,0.9,10,6.4,116.6408509,82.16239766,24.31911344,1.178240992,,,,,,,24319.11344,1178.240992
1387,2.2,0.8,1.1,8,6.4,92.11709291,51.71870565,18.87903457,0.98710871,,,,,,,18879.03457,987.1087098
1388,2.5,0.8,1.1,8,6.4,88.01876197,57.6020846,18.87903457,0.98128753,,,,,,,18879.03457,981.2875297
1389,2.8,0.8,1.1,8,6.4,92.27621729,58.57435688,18.87903457,0.975354216,,,,,,,18879.03457,975.354216
1390,2.2,0.8,1.1,9,6.4,100.6780702,62.14359944,21.66282905,1.043302114,,,,,,,21662.82905,1043.302114
1391,2.5,0.8,1.1,9,6.4,102.4871742,65.88575756,21.66282905,1.04152948,,,,,,,21662.82905,1041.52948
1392,2.8,0.8,1.1,9,6.4,103.2466275,64.03303901,21.66282905,1.030366594,,,,,,,21662.82905,1030.366594
1393,2.2,0.8,1.1,10,6.4,122.2844377,81.02792893,24.53549533,1.097116344,,,,,,,24535.49533,1097.116344
1394,2.5,0.8,1.1,10,6.4,119.8940205,71.04076054,24.53549533,1.094269445,,,,,,,24535.49533,1094.269445
1395,2.8,0.8,1.1,10,6.4,118.6518199,66.88742,24.53549533,1.086908258,,,,,,,24535.49533,1086.908258
1396,2.2,0.8,1.3,8,6.4,96.93987626,50.58870247,19.05126592,0.932373477,,,,,,,19051.26592,932.3734773
1397,2.5,0.8,1.3,8,6.4,98.6217527,44.8076703,19.05126592,0.925626756,,,,,,,19051.26592,925.6267557
1398,2.8,0.8,1.3,8,6.4,99.46329709,49.27866911,19.05126592,0.917568078,,,,,,,19051.26592,917.5680784
1399,2.2,0.8,1.3,9,6.4,103.0225181,69.7736089,21.85704081,0.981257117,,,,,,,21857.04081,981.2571166
1400,2.5,0.8,1.3,9,6.4,103.4154708,64.39005955,21.85704081,0.974775345,,,,,,,21857.04081,974.7753453
1401,2.8,0.8,1.3,9,6.4,104.0882984,61.78344331,21.85704081,0.963973729,,,,,,,21857.04081,963.9737286
1402,2.2,0.8,1.3,10,6.4,113.9113335,56.53696053,24.75181749,1.02694448,,,,,,,24751.81749,1026.94448
1403,2.5,0.8,1.3,10,6.4,112.692113,52.97455831,24.75181749,1.020895924,,,,,,,24751.81749,1020.895924
1404,2.8,0.8,1.3,10,6.4,115.338821,51.29749862,24.75181749,1.01524583,,,,,,,24751.81749,1015.24583
1405,2.2,0.8,0.7,8,6.8,97.32251185,81.02736911,18.87903457,1.318813751,,,,,,,18879.03457,1318.813751
1406,2.5,0.8,0.7,8,6.8,98.16441316,81.18457558,18.87903457,1.309658156,,,,,,,18879.03457,1309.658156
1407,2.8,0.8,0.7,8,6.8,92.58767849,89.79772723,18.87903457,1.30713101,,,,,,,18879.03457,1307.13101
1408,2.2,0.8,0.7,9,6.8,115.6468186,95.14075565,21.66282905,1.398147958,,,,,,,21662.82905,1398.147958
1409,2.5,0.8,0.7,9,6.8,119.2057373,100.959065,21.66282905,1.392102011,,,,,,,21662.82905,1392.102011
1410,2.8,0.8,0.7,9,6.8,121.6104806,98.96465479,21.66282905,1.377550046,,,,,,,21662.82905,1377.550046
1411,2.2,0.8,0.7,10,6.8,134.2251944,100.3650739,24.53549533,1.470934125,,,,,,,24535.49533,1470.934125
1412,2.5,0.8,0.7,10,6.8,135.0321096,107.9222685,24.53549533,1.468905632,,,,,,,24535.49533,1468.905632
1413,2.8,0.8,0.7,10,6.8,133.8465901,108.1427852,24.53549533,1.466545251,,,,,,,24535.49533,1466.545251
1414,2.2,0.8,0.9,8,6.8,94.82227756,62.89864099,19.05126592,1.2122309,,,,,,,19051.26592,1212.2309
1415,2.5,0.8,0.9,8,6.8,93.85801374,68.18457933,19.05126592,1.209422073,,,,,,,19051.26592,1209.422073
1416,2.8,0.8,0.9,8,6.8,97.95440365,70.41892018,19.05126592,1.200637076,,,,,,,19051.26592,1200.637076
1417,2.2,0.8,0.9,9,6.8,113.4819809,101.272894,21.85704081,1.275344854,,,,,,,21857.04081,1275.344854
1418,2.5,0.8,0.9,9,6.8,108.5245671,106.4786881,21.85704081,1.273383212,,,,,,,21857.04081,1273.383212
1419,2.8,0.8,0.9,9,6.8,115.1621094,106.517161,21.85704081,1.266094158,,,,,,,21857.04081,1266.094158
1420,2.2,0.8,0.9,10,6.8,131.8145004,93.33204998,24.75181749,1.336864072,,,,,,,24751.81749,1336.864072
1421,2.5,0.8,0.9,10,6.8,133.0222661,84.00062356,24.75181749,1.331177324,,,,,,,24751.81749,1331.177324
1422,2.8,0.8,0.9,10,6.8,133.1850498,90.67960203,24.75181749,1.328413812,,,,,,,24751.81749,1328.413812
1423,2.2,0.8,1.1,8,6.8,100.4392275,51.08952355,19.22346413,1.127870894,,,,,,,19223.46413,1127.870894
1424,2.5,0.8,1.1,8,6.8,100.8665537,56.29813573,19.22346413,1.119116421,,,,,,,19223.46413,1119.116421
1425,2.8,0.8,1.1,8,6.8,102.4001663,55.46177442,19.22346413,1.108646912,,,,,,,19223.46413,1108.646912
1426,2.2,0.8,1.1,9,6.8,107.3850697,73.10201128,22.0512079,1.19850886,,,,,,,22051.2079,1198.50886
1427,2.5,0.8,1.1,9,6.8,104.3595764,85.58932929,22.0512079,1.191706077,,,,,,,22051.2079,1191.706077
1428,2.8,0.8,1.1,9,6.8,103.366128,83.7175139,22.0512079,1.184341175,,,,,,,22051.2079,1184.341175
1429,2.2,0.8,1.1,10,6.8,123.957389,74.42196299,24.96808152,1.25672033,,,,,,,24968.08152,1256.72033
1430,2.5,0.8,1.1,10,6.8,125.8103708,79.49018051,24.96808152,1.247127397,,,,,,,24968.08152,1247.127397
1431,2.8,0.8,1.1,10,6.8,124.6710576,79.29448284,24.96808152,1.240034636,,,,,,,24968.08152,1240.034636
1432,2.2,0.8,1.3,8,6.8,89.08282848,56.27536575,19.3956301,1.053500971,,,,,,,19395.6301,1053.500971
1433,2.5,0.8,1.3,8,6.8,87.84683452,56.0646252,19.3956301,1.044115139,,,,,,,19395.6301,1044.115139
1434,2.8,0.8,1.3,8,6.8,95.14196401,59.59216896,19.3956301,1.037416587,,,,,,,19395.6301,1037.416587
1435,2.2,0.8,1.3,9,6.8,105.8273774,71.38809094,22.2453315,1.114385108,,,,,,,22245.3315,1114.385108
1436,2.5,0.8,1.3,9,6.8,104.4177808,71.92717086,22.2453315,1.104300418,,,,,,,22245.3315,1104.300418
1437,2.8,0.8,1.3,9,6.8,116.1798885,82.40403738,22.2453315,1.103596515,,,,,,,22245.3315,1103.596515
1438,2.2,0.8,1.3,10,6.8,121.4230169,66.84680606,25.18428894,1.168107939,,,,,,,25184.28894,1168.107939
1439,2.5,0.8,1.3,10,6.8,125.6997701,65.14579714,25.18428894,1.156993613,,,,,,,25184.28894,1156.993613
1440,2.8,0.8,1.3,10,6.8,115.9527013,66.23418309,25.18428894,1.153133332,,,,,,,25184.28894,1153.133332
